Hour Index,Inflated to 2020 prices,,,adjusted_value = (old_value * cpi_current) / cpi_old,,,,,,,Year,Annual,,,,,,($/kWh),,,,Inflated to 2020 prices
3978,0.028325185,,,,,,,,,,,,,,,,,0.02798,,,,0.028325185
3979,0.021947463,,,,,,,,,,,,,,,,,0.02168,,,,0.021947463
3980,0.020651672,,,,,,,,,,,,,,,,,0.0204,,,,0.020651672
3981,0.021714625,,,,,,,,,,,,,,,,,0.02145,,,,0.021714625
3982,0.02019612,,,,,,,,,,,,,,,,,0.01995,,,,0.02019612
3983,0.019123043,,,,,,,,,,,,,,,,,0.01889,,,,0.019123043
3984,0.018029719,,,,,,,,,,,,,,,,,0.01781,,,,0.018029719
3985,0.016025292,,,,,,,,,,,,,,,,,0.01583,,,,0.016025292
3986,0.015539371,,,,,,,,,,,,,,,,,0.01535,,,,0.015539371
3987,0.014638391,,,,,,,,,,,,,,,,,0.01446,,,,0.014638391
3988,0.014658637,,,,,,,,,,,,,,,,,0.01448,,,,0.014658637
3989,0.01451691,,,,,,,,,,,,,,,,,0.01434,,,,0.01451691
3990,0.015255916,,,,,,,,,,,,,,,,,0.01507,,,,0.015255916
3991,0.015691221,,,,,,,,,,,,,,,,,0.0155,,,,0.015691221
3992,0.017331207,,,,,,,,,,,,,,,,,0.01712,,,,0.017331207
3993,0.019001563,,,,,,,,,,,,,,,,,0.01877,,,,0.019001563
3994,0.020742782,,,,,,,,,,,,,,,,,0.02049,,,,0.020742782
3995,0.024761759,,,,,,,,,,,,,,,,,0.02446,,,,0.024761759
3996,0.030117021,,,,,,,,,,,,,,,,,0.02975,,,,0.030117021
3997,0.038873735,,,,,,,,,,,,,,,,,0.0384,,,,0.038873735
3998,0.038509293,,,,,,,,,,,,,,,,,0.03804,,,,0.038509293
3999,0.046749715,,,,,,,,,,,,,,,,,0.04618,,,,0.046749715
4000,0.046304287,,,,,,,,,,,,,,,,,0.04574,,,,0.046304287
4001,0.032708603,,,,,,,,,,,,,,,,,0.03231,,,,0.032708603
4002,0.028456789,,,,,,,,,,,,,,,,,0.02811,,,,0.028456789
4003,0.024984473,,,,,,,,,,,,,,,,,0.02468,,,,0.024984473
4004,0.025632369,,,,,,,,,,,,,,,,,0.02532,,,,0.025632369
4005,0.021937339,,,,,,,,,,,,,,,,,0.02167,,,,0.021937339
4006,0.020570685,,,,,,,,,,,,,,,,,0.02032,,,,0.020570685
4007,0.019527978,,,,,,,,,,,,,,,,,0.01929,,,,0.019527978
4008,0.019426744,,,,,,,,,,,,,,,,,0.01919,,,,0.019426744
4009,0.017564044,,,,,,,,,,,,,,,,,0.01735,,,,0.017564044
4010,0.016693435,,,,,,,,,,,,,,,,,0.01649,,,,0.016693435
4011,0.017007259,,,,,,,,,,,,,,,,,0.0168,,,,0.017007259
4012,0.017483057,,,,,,,,,,,,,,,,,0.01727,,,,0.017483057
4013,0.018758602,,,,,,,,,,,,,,,,,0.01853,,,,0.018758602
4014,0.018799095,,,,,,,,,,,,,,,,,0.01857,,,,0.018799095
4015,0.019527978,,,,,,,,,,,,,,,,,0.01929,,,,0.019527978
4016,0.02013538,,,,,,,,,,,,,,,,,0.01989,,,,0.02013538
4017,0.020499821,,,,,,,,,,,,,,,,,0.02025,,,,0.020499821
4018,0.024458058,,,,,,,,,,,,,,,,,0.02416,,,,0.024458058
4019,0.02795062,,,,,,,,,,,,,,,,,0.02761,,,,0.02795062
4020,0.032111325,,,,,,,,,,,,,,,,,0.03172,,,,0.032111325
4021,0.036302399,,,,,,,,,,,,,,,,,0.03586,,,,0.036302399
4022,0.039977182,,,,,,,,,,,,,,,,,0.03949,,,,0.039977182
4023,0.05003981,,,,,,,,,,,,,,,,,0.04943,,,,0.05003981
4024,0.048551675,,,,,,,,,,,,,,,,,0.04796,,,,0.048551675
4025,0.032749097,,,,,,,,,,,,,,,,,0.03235,,,,0.032749097
4026,0.030268872,,,,,,,,,,,,,,,,,0.0299,,,,0.030268872
4027,0.027839263,,,,,,,,,,,,,,,,,0.0275,,,,0.027839263
4028,0.027930373,,,,,,,,,,,,,,,,,0.02759,,,,0.027930373
4029,0.023121773,,,,,,,,,,,,,,,,,0.02284,,,,0.023121773
4030,0.021694379,,,,,,,,,,,,,,,,,0.02143,,,,0.021694379
4031,0.019973406,,,,,,,,,,,,,,,,,0.01973,,,,0.019973406
4032,0.017179356,,,,,,,,,,,,,,,,,0.01697,,,,0.017179356
4033,0.01622776,,,,,,,,,,,,,,,,,0.01603,,,,0.01622776
4034,0.015802578,,,,,,,,,,,,,,,,,0.01561,,,,0.015802578
4035,0.015235669,,,,,,,,,,,,,,,,,0.01505,,,,0.015235669
4036,0.015620357,,,,,,,,,,,,,,,,,0.01543,,,,0.015620357
4037,0.016399857,,,,,,,,,,,,,,,,,0.0162,,,,0.016399857
4038,0.017614661,,,,,,,,,,,,,,,,,0.0174,,,,0.017614661
4039,0.018141076,,,,,,,,,,,,,,,,,0.01792,,,,0.018141076
4040,0.018313173,,,,,,,,,,,,,,,,,0.01809,,,,0.018313173
4041,0.019517854,,,,,,,,,,,,,,,,,0.01928,,,,0.019517854
4042,0.020894632,,,,,,,,,,,,,,,,,0.02064,,,,0.020894632
4043,0.024204974,,,,,,,,,,,,,,,,,0.02391,,,,0.024204974
4044,0.029975294,,,,,,,,,,,,,,,,,0.02961,,,,0.029975294
4045,0.035441913,,,,,,,,,,,,,,,,,0.03501,,,,0.035441913
4046,0.040382117,,,,,,,,,,,,,,,,,0.03989,,,,0.040382117
4047,0.047417858,,,,,,,,,,,,,,,,,0.04684,,,,0.047417858
4048,0.045423554,,,,,,,,,,,,,,,,,0.04487,,,,0.045423554
4049,0.032323915,,,,,,,,,,,,,,,,,0.03193,,,,0.032323915
4050,0.027869633,,,,,,,,,,,,,,,,,0.02753,,,,0.027869633
4051,0.02416448,,,,,,,,,,,,,,,,,0.02387,,,,0.02416448
4052,0.02127932,,,,,,,,,,,,,,,,,0.02102,,,,0.02127932
4053,0.020034146,,,,,,,,,,,,,,,,,0.01979,,,,0.020034146
4054,0.019588718,,,,,,,,,,,,,,,,,0.01935,,,,0.019588718
4055,0.01718948,,,,,,,,,,,,,,,,,0.01698,,,,0.01718948
4056,0.01625813,,,,,,,,,,,,,,,,,0.01606,,,,0.01625813
4057,0.014699131,,,,,,,,,,,,,,,,,0.01452,,,,0.014699131
4058,0.015012955,,,,,,,,,,,,,,,,,0.01483,,,,0.015012955
4059,0.014203086,,,,,,,,,,,,,,,,,0.01403,,,,0.014203086
4060,0.014203086,,,,,,,,,,,,,,,,,0.01403,,,,0.014203086
4061,0.01340334,,,,,,,,,,,,,,,,,0.01324,,,,0.01340334
4062,0.015529247,,,,,,,,,,,,,,,,,0.01534,,,,0.015529247
4063,0.016278376,,,,,,,,,,,,,,,,,0.01608,,,,0.016278376
4064,0.01830305,,,,,,,,,,,,,,,,,0.01808,,,,0.01830305
4065,0.01935588,,,,,,,,,,,,,,,,,0.01912,,,,0.01935588
4066,0.021765242,,,,,,,,,,,,,,,,,0.0215,,,,0.021765242
4067,0.02692816,,,,,,,,,,,,,,,,,0.0266,,,,0.02692816
4068,0.034540933,,,,,,,,,,,,,,,,,0.03412,,,,0.034540933
4069,0.058826894,,,,,,,,,,,,,,,,,0.05811,,,,0.058826894
4070,0.058918004,,,,,,,,,,,,,,,,,0.0582,,,,0.058918004
4071,0.086757267,,,,,,,,,,,,,,,,,0.0857,,,,0.086757267
4072,0.088518733,,,,,,,,,,,,,,,,,0.08744,,,,0.088518733
4073,0.061732301,,,,,,,,,,,,,,,,,0.06098,,,,0.061732301
4074,0.044249243,,,,,,,,,,,,,,,,,0.04371,,,,0.044249243
4075,0.035128088,,,,,,,,,,,,,,,,,0.0347,,,,0.035128088
4076,0.030238501,,,,,,,,,,,,,,,,,0.02987,,,,0.030238501
4077,0.0251262,,,,,,,,,,,,,,,,,0.02482,,,,0.0251262
4078,0.023860779,,,,,,,,,,,,,,,,,0.02357,,,,0.023860779
4079,0.021552651,,,,,,,,,,,,,,,,,0.02129,,,,0.021552651
4080,0.01725022,,,,,,,,,,,,,,,,,0.01704,,,,0.01725022
4081,0.015964552,,,,,,,,,,,,,,,,,0.01577,,,,0.015964552
4082,0.015367273,,,,,,,,,,,,,,,,,0.01518,,,,0.015367273
4083,0.013879138,,,,,,,,,,,,,,,,,0.01371,,,,0.013879138
4084,0.013676671,,,,,,,,,,,,,,,,,0.01351,,,,0.013676671
4085,0.014537157,,,,,,,,,,,,,,,,,0.01436,,,,0.014537157
4086,0.015873442,,,,,,,,,,,,,,,,,0.01568,,,,0.015873442
4087,0.016339117,,,,,,,,,,,,,,,,,0.01614,,,,0.016339117
4088,0.017908239,,,,,,,,,,,,,,,,,0.01769,,,,0.017908239
4089,0.01911292,,,,,,,,,,,,,,,,,0.01888,,,,0.01911292
4090,0.021421048,,,,,,,,,,,,,,,,,0.02116,,,,0.021421048
4091,0.028031607,,,,,,,,,,,,,,,,,0.02769,,,,0.028031607
4092,0.030289118,,,,,,,,,,,,,,,,,0.02992,,,,0.030289118
4093,0.043510237,,,,,,,,,,,,,,,,,0.04298,,,,0.043510237
4094,0.069264087,,,,,,,,,,,,,,,,,0.06842,,,,0.069264087
4095,0.093782885,,,,,,,,,,,,,,,,,0.09264,,,,0.093782885
4096,0.094511768,,,,,,,,,,,,,,,,,0.09336,,,,0.094511768
4097,0.055071124,,,,,,,,,,,,,,,,,0.0544,,,,0.055071124
4098,0.039197683,,,,,,,,,,,,,,,,,0.03872,,,,0.039197683
4099,0.028902217,,,,,,,,,,,,,,,,,0.02855,,,,0.028902217
4100,0.021319814,,,,,,,,,,,,,,,,,0.02106,,,,0.021319814
4101,0.020024023,,,,,,,,,,,,,,,,,0.01978,,,,0.020024023
4102,0.019851925,,,,,,,,,,,,,,,,,0.01961,,,,0.019851925
4103,0.017604538,,,,,,,,,,,,,,,,,0.01739,,,,0.017604538
4104,0.016146773,,,,,,,,,,,,,,,,,0.01595,,,,0.016146773
4105,0.015023079,,,,,,,,,,,,,,,,,0.01484,,,,0.015023079
4106,0.015255916,,,,,,,,,,,,,,,,,0.01507,,,,0.015255916
4107,0.014597897,,,,,,,,,,,,,,,,,0.01442,,,,0.014597897
4108,0.014284073,,,,,,,,,,,,,,,,,0.01411,,,,0.014284073
4109,0.012927541,,,,,,,,,,,,,,,,,0.01277,,,,0.012927541
4110,0.016065786,,,,,,,,,,,,,,,,,0.01587,,,,0.016065786
4111,0.016308747,,,,,,,,,,,,,,,,,0.01611,,,,0.016308747
4112,0.016814915,,,,,,,,,,,,,,,,,0.01661,,,,0.016814915
4113,0.018384037,,,,,,,,,,,,,,,,,0.01816,,,,0.018384037
4114,0.021016113,,,,,,,,,,,,,,,,,0.02076,,,,0.021016113
4115,0.02106673,,,,,,,,,,,,,,,,,0.02081,,,,0.02106673
4116,0.023516585,,,,,,,,,,,,,,,,,0.02323,,,,0.023516585
4117,0.028142964,,,,,,,,,,,,,,,,,0.0278,,,,0.028142964
4118,0.03266811,,,,,,,,,,,,,,,,,0.03227,,,,0.03266811
4119,0.038073989,,,,,,,,,,,,,,,,,0.03761,,,,0.038073989
4120,0.036251782,,,,,,,,,,,,,,,,,0.03581,,,,0.036251782
4121,0.028517529,,,,,,,,,,,,,,,,,0.02817,,,,0.028517529
4122,0.02497435,,,,,,,,,,,,,,,,,0.02467,,,,0.02497435
4123,0.023334364,,,,,,,,,,,,,,,,,0.02305,,,,0.023334364
4124,0.01929514,,,,,,,,,,,,,,,,,0.01906,,,,0.01929514
4125,0.018971192,,,,,,,,,,,,,,,,,0.01874,,,,0.018971192
4126,0.018971192,,,,,,,,,,,,,,,,,0.01874,,,,0.018971192
4127,0.017756388,,,,,,,,,,,,,,,,,0.01754,,,,0.017756388
4128,0.016946519,,,,,,,,,,,,,,,,,0.01674,,,,0.016946519
4129,0.015134436,,,,,,,,,,,,,,,,,0.01495,,,,0.015134436
4130,0.015073696,,,,,,,,,,,,,,,,,0.01489,,,,0.015073696
4131,0.01451691,,,,,,,,,,,,,,,,,0.01434,,,,0.01451691
4132,0.014263826,,,,,,,,,,,,,,,,,0.01409,,,,0.014263826
4133,0.014152469,,,,,,,,,,,,,,,,,0.01398,,,,0.014152469
4134,0.012978158,,,,,,,,,,,,,,,,,0.01282,,,,0.012978158
4135,0.013879138,,,,,,,,,,,,,,,,,0.01371,,,,0.013879138
4136,0.016197389,,,,,,,,,,,,,,,,,0.016,,,,0.016197389
4137,0.017655155,,,,,,,,,,,,,,,,,0.01744,,,,0.017655155
4138,0.018950946,,,,,,,,,,,,,,,,,0.01872,,,,0.018950946
4139,0.020520068,,,,,,,,,,,,,,,,,0.02027,,,,0.020520068
4140,0.022818072,,,,,,,,,,,,,,,,,0.02254,,,,0.022818072
4141,0.027312848,,,,,,,,,,,,,,,,,0.02698,,,,0.027312848
4142,0.028102471,,,,,,,,,,,,,,,,,0.02776,,,,0.028102471
4143,0.029479249,,,,,,,,,,,,,,,,,0.02912,,,,0.029479249
4144,0.029378015,,,,,,,,,,,,,,,,,0.02902,,,,0.029378015
4145,0.025085707,,,,,,,,,,,,,,,,,0.02478,,,,0.025085707
4146,0.020661795,,,,,,,,,,,,,,,,,0.02041,,,,0.020661795
4147,0.021562775,,,,,,,,,,,,,,,,,0.0213,,,,0.021562775
4148,0.019092673,,,,,,,,,,,,,,,,,0.01886,,,,0.019092673
4149,0.019092673,,,,,,,,,,,,,,,,,0.01886,,,,0.019092673
4150,0.019851925,,,,,,,,,,,,,,,,,0.01961,,,,0.019851925
4151,0.01839416,,,,,,,,,,,,,,,,,0.01817,,,,0.01839416
4152,0.015924059,,,,,,,,,,,,,,,,,0.01573,,,,0.015924059
4153,0.014982585,,,,,,,,,,,,,,,,,0.0148,,,,0.014982585
4154,0.014749748,,,,,,,,,,,,,,,,,0.01457,,,,0.014749748
4155,0.014446047,,,,,,,,,,,,,,,,,0.01427,,,,0.014446047
4156,0.014324566,,,,,,,,,,,,,,,,,0.01415,,,,0.014324566
4157,0.014294196,,,,,,,,,,,,,,,,,0.01412,,,,0.014294196
4158,0.01241125,,,,,,,,,,,,,,,,,0.01226,,,,0.01241125
4159,0.013281859,,,,,,,,,,,,,,,,,0.01312,,,,0.013281859
4160,0.015883565,,,,,,,,,,,,,,,,,0.01569,,,,0.015883565
4161,0.016430227,,,,,,,,,,,,,,,,,0.01623,,,,0.016430227
4162,0.017240096,,,,,,,,,,,,,,,,,0.01703,,,,0.017240096
4163,0.018110706,,,,,,,,,,,,,,,,,0.01789,,,,0.018110706
4164,0.019335634,,,,,,,,,,,,,,,,,0.0191,,,,0.019335634
4165,0.024265714,,,,,,,,,,,,,,,,,0.02397,,,,0.024265714
4166,0.029094561,,,,,,,,,,,,,,,,,0.02874,,,,0.029094561
4167,0.032344162,,,,,,,,,,,,,,,,,0.03195,,,,0.032344162
4168,0.035937958,,,,,,,,,,,,,,,,,0.0355,,,,0.035937958
4169,0.033255265,,,,,,,,,,,,,,,,,0.03285,,,,0.033255265
4170,0.024599785,,,,,,,,,,,,,,,,,0.0243,,,,0.024599785
4171,0.022909183,,,,,,,,,,,,,,,,,0.02263,,,,0.022909183
4172,0.024640279,,,,,,,,,,,,,,,,,0.02434,,,,0.024640279
4173,0.022281534,,,,,,,,,,,,,,,,,0.02201,,,,0.022281534
4174,0.020732659,,,,,,,,,,,,,,,,,0.02048,,,,0.020732659
4175,0.018475147,,,,,,,,,,,,,,,,,0.01825,,,,0.018475147
4176,0.018343544,,,,,,,,,,,,,,,,,0.01812,,,,0.018343544
4177,0.017027506,,,,,,,,,,,,,,,,,0.01682,,,,0.017027506
4178,0.015559617,,,,,,,,,,,,,,,,,0.01537,,,,0.015559617
4179,0.01526604,,,,,,,,,,,,,,,,,0.01508,,,,0.01526604
4180,0.015640604,,,,,,,,,,,,,,,,,0.01545,,,,0.015640604
4181,0.017887992,,,,,,,,,,,,,,,,,0.01767,,,,0.017887992
4182,0.018758602,,,,,,,,,,,,,,,,,0.01853,,,,0.018758602
4183,0.019082549,,,,,,,,,,,,,,,,,0.01885,,,,0.019082549
4184,0.019254647,,,,,,,,,,,,,,,,,0.01902,,,,0.019254647
4185,0.019619088,,,,,,,,,,,,,,,,,0.01938,,,,0.019619088
4186,0.022311904,,,,,,,,,,,,,,,,,0.02204,,,,0.022311904
4187,0.022585235,,,,,,,,,,,,,,,,,0.02231,,,,0.022585235
4188,0.026047427,,,,,,,,,,,,,,,,,0.02573,,,,0.026047427
4189,0.032951564,,,,,,,,,,,,,,,,,0.03255,,,,0.032951564
4190,0.03744634,,,,,,,,,,,,,,,,,0.03699,,,,0.03744634
4191,0.041030012,,,,,,,,,,,,,,,,,0.04053,,,,0.041030012
4192,0.039187559,,,,,,,,,,,,,,,,,0.03871,,,,0.039187559
4193,0.033164155,,,,,,,,,,,,,,,,,0.03276,,,,0.033164155
4194,0.025753849,,,,,,,,,,,,,,,,,0.02544,,,,0.025753849
4195,0.023810163,,,,,,,,,,,,,,,,,0.02352,,,,0.023810163
4196,0.022099313,,,,,,,,,,,,,,,,,0.02183,,,,0.022099313
4197,0.02115784,,,,,,,,,,,,,,,,,0.0209,,,,0.02115784
4198,0.019912666,,,,,,,,,,,,,,,,,0.01967,,,,0.019912666
4199,0.017898115,,,,,,,,,,,,,,,,,0.01768,,,,0.017898115
4200,0.017108493,,,,,,,,,,,,,,,,,0.0169,,,,0.017108493
4201,0.015843072,,,,,,,,,,,,,,,,,0.01565,,,,0.015843072
4202,0.014719378,,,,,,,,,,,,,,,,,0.01454,,,,0.014719378
4203,0.01433469,,,,,,,,,,,,,,,,,0.01416,,,,0.01433469
4204,0.014354936,,,,,,,,,,,,,,,,,0.01418,,,,0.014354936
4205,0.015873442,,,,,,,,,,,,,,,,,0.01568,,,,0.015873442
4206,0.017057876,,,,,,,,,,,,,,,,,0.01685,,,,0.017057876
4207,0.017827252,,,,,,,,,,,,,,,,,0.01761,,,,0.017827252
4208,0.018586504,,,,,,,,,,,,,,,,,0.01836,,,,0.018586504
4209,0.018515641,,,,,,,,,,,,,,,,,0.01829,,,,0.018515641
4210,0.019841802,,,,,,,,,,,,,,,,,0.0196,,,,0.019841802
4211,0.021532405,,,,,,,,,,,,,,,,,0.02127,,,,0.021532405
4212,0.024326454,,,,,,,,,,,,,,,,,0.02403,,,,0.024326454
4213,0.034986361,,,,,,,,,,,,,,,,,0.03456,,,,0.034986361
4214,0.040351747,,,,,,,,,,,,,,,,,0.03986,,,,0.040351747
4215,0.039744344,,,,,,,,,,,,,,,,,0.03926,,,,0.039744344
4216,0.039896195,,,,,,,,,,,,,,,,,0.03941,,,,0.039896195
4217,0.029033821,,,,,,,,,,,,,,,,,0.02868,,,,0.029033821
4218,0.024306208,,,,,,,,,,,,,,,,,0.02401,,,,0.024306208
4219,0.021866476,,,,,,,,,,,,,,,,,0.0216,,,,0.021866476
4220,0.021694379,,,,,,,,,,,,,,,,,0.02143,,,,0.021694379
4221,0.019811432,,,,,,,,,,,,,,,,,0.01957,,,,0.019811432
4222,0.019588718,,,,,,,,,,,,,,,,,0.01935,,,,0.019588718
4223,0.018728232,,,,,,,,,,,,,,,,,0.0185,,,,0.018728232
4224,0.015458384,,,,,,,,,,,,,,,,,0.01527,,,,0.015458384
4225,0.014466293,,,,,,,,,,,,,,,,,0.01429,,,,0.014466293
4226,0.013170502,,,,,,,,,,,,,,,,,0.01301,,,,0.013170502
4227,0.013008528,,,,,,,,,,,,,,,,,0.01285,,,,0.013008528
4228,0.01340334,,,,,,,,,,,,,,,,,0.01324,,,,0.01340334
4229,0.015073696,,,,,,,,,,,,,,,,,0.01489,,,,0.015073696
4230,0.017169233,,,,,,,,,,,,,,,,,0.01696,,,,0.017169233
4231,0.016703558,,,,,,,,,,,,,,,,,0.0165,,,,0.016703558
4232,0.017634908,,,,,,,,,,,,,,,,,0.01742,,,,0.017634908
4233,0.017584291,,,,,,,,,,,,,,,,,0.01737,,,,0.017584291
4234,0.018920576,,,,,,,,,,,,,,,,,0.01869,,,,0.018920576
4235,0.019072426,,,,,,,,,,,,,,,,,0.01884,,,,0.019072426
4236,0.019993653,,,,,,,,,,,,,,,,,0.01975,,,,0.019993653
4237,0.026249894,,,,,,,,,,,,,,,,,0.02593,,,,0.026249894
4238,0.028142964,,,,,,,,,,,,,,,,,0.0278,,,,0.028142964
4239,0.035340679,,,,,,,,,,,,,,,,,0.03491,,,,0.035340679
4240,0.036383386,,,,,,,,,,,,,,,,,0.03594,,,,0.036383386
4241,0.031301455,,,,,,,,,,,,,,,,,0.03092,,,,0.031301455
4242,0.022848443,,,,,,,,,,,,,,,,,0.02257,,,,0.022848443
4243,0.021228704,,,,,,,,,,,,,,,,,0.02097,,,,0.021228704
4244,0.019963283,,,,,,,,,,,,,,,,,0.01972,,,,0.019963283
4245,0.019487484,,,,,,,,,,,,,,,,,0.01925,,,,0.019487484
4246,0.018748478,,,,,,,,,,,,,,,,,0.01852,,,,0.018748478
4247,0.017321083,,,,,,,,,,,,,,,,,0.01711,,,,0.017321083
4248,0.015579864,,,,,,,,,,,,,,,,,0.01539,,,,0.015579864
4249,0.013686794,,,,,,,,,,,,,,,,,0.01352,,,,0.013686794
4250,0.013170502,,,,,,,,,,,,,,,,,0.01301,,,,0.013170502
4251,0.012310016,,,,,,,,,,,,,,,,,0.01216,,,,0.012310016
4252,0.01262384,,,,,,,,,,,,,,,,,0.01247,,,,0.01262384
4253,0.013332476,,,,,,,,,,,,,,,,,0.01317,,,,0.013332476
4254,0.016177143,,,,,,,,,,,,,,,,,0.01598,,,,0.016177143
4255,0.017067999,,,,,,,,,,,,,,,,,0.01686,,,,0.017067999
4256,0.017736141,,,,,,,,,,,,,,,,,0.01752,,,,0.017736141
4257,0.018849712,,,,,,,,,,,,,,,,,0.01862,,,,0.018849712
4258,0.019457114,,,,,,,,,,,,,,,,,0.01922,,,,0.019457114
4259,0.021481788,,,,,,,,,,,,,,,,,0.02122,,,,0.021481788
4260,0.026077797,,,,,,,,,,,,,,,,,0.02576,,,,0.026077797
4261,0.034449823,,,,,,,,,,,,,,,,,0.03403,,,,0.034449823
4262,0.039298916,,,,,,,,,,,,,,,,,0.03882,,,,0.039298916
4263,0.041222356,,,,,,,,,,,,,,,,,0.04072,,,,0.041222356
4264,0.039552,,,,,,,,,,,,,,,,,0.03907,,,,0.039552
4265,0.032769344,,,,,,,,,,,,,,,,,0.03237,,,,0.032769344
4266,0.024954103,,,,,,,,,,,,,,,,,0.02465,,,,0.024954103
4267,0.021410924,,,,,,,,,,,,,,,,,0.02115,,,,0.021410924
4268,0.020631425,,,,,,,,,,,,,,,,,0.02038,,,,0.020631425
4269,0.019922789,,,,,,,,,,,,,,,,,0.01968,,,,0.019922789
4270,0.019244523,,,,,,,,,,,,,,,,,0.01901,,,,0.019244523
4271,0.017321083,,,,,,,,,,,,,,,,,0.01711,,,,0.017321083
4272,0.015944305,,,,,,,,,,,,,,,,,0.01575,,,,0.015944305
4273,0.015468507,,,,,,,,,,,,,,,,,0.01528,,,,0.015468507
4274,0.014243579,,,,,,,,,,,,,,,,,0.01407,,,,0.014243579
4275,0.013767781,,,,,,,,,,,,,,,,,0.0136,,,,0.013767781
4276,0.013960125,,,,,,,,,,,,,,,,,0.01379,,,,0.013960125
4277,0.014233456,,,,,,,,,,,,,,,,,0.01406,,,,0.014233456
4278,0.016814915,,,,,,,,,,,,,,,,,0.01661,,,,0.016814915
4279,0.017948732,,,,,,,,,,,,,,,,,0.01773,,,,0.017948732
4280,0.018697861,,,,,,,,,,,,,,,,,0.01847,,,,0.018697861
4281,0.019750692,,,,,,,,,,,,,,,,,0.01951,,,,0.019750692
4282,0.021684255,,,,,,,,,,,,,,,,,0.02142,,,,0.021684255
4283,0.027555809,,,,,,,,,,,,,,,,,0.02722,,,,0.027555809
4284,0.036474496,,,,,,,,,,,,,,,,,0.03603,,,,0.036474496
4285,0.042295433,,,,,,,,,,,,,,,,,0.04178,,,,0.042295433
4286,0.047387488,,,,,,,,,,,,,,,,,0.04681,,,,0.047387488
4287,0.060547867,,,,,,,,,,,,,,,,,0.05981,,,,0.060547867
4288,0.059576023,,,,,,,,,,,,,,,,,0.05885,,,,0.059576023
4289,0.043378634,,,,,,,,,,,,,,,,,0.04285,,,,0.043378634
4290,0.036170795,,,,,,,,,,,,,,,,,0.03573,,,,0.036170795
4291,0.029094561,,,,,,,,,,,,,,,,,0.02874,,,,0.029094561
4292,0.02587533,,,,,,,,,,,,,,,,,0.02556,,,,0.02587533
4293,0.022372644,,,,,,,,,,,,,,,,,0.0221,,,,0.022372644
4294,0.020277107,,,,,,,,,,,,,,,,,0.02003,,,,0.020277107
4295,0.01917366,,,,,,,,,,,,,,,,,0.01894,,,,0.01917366
4296,0.016582077,,,,,,,,,,,,,,,,,0.01638,,,,0.016582077
4297,0.015640604,,,,,,,,,,,,,,,,,0.01545,,,,0.015640604
4298,0.013879138,,,,,,,,,,,,,,,,,0.01371,,,,0.013879138
4299,0.013251489,,,,,,,,,,,,,,,,,0.01309,,,,0.013251489
4300,0.013160379,,,,,,,,,,,,,,,,,0.013,,,,0.013160379
4301,0.013281859,,,,,,,,,,,,,,,,,0.01312,,,,0.013281859
4302,0.015691221,,,,,,,,,,,,,,,,,0.0155,,,,0.015691221
4303,0.016116403,,,,,,,,,,,,,,,,,0.01592,,,,0.016116403
4304,0.017240096,,,,,,,,,,,,,,,,,0.01703,,,,0.017240096
4305,0.018697861,,,,,,,,,,,,,,,,,0.01847,,,,0.018697861
4306,0.019781062,,,,,,,,,,,,,,,,,0.01954,,,,0.019781062
4307,0.02311165,,,,,,,,,,,,,,,,,0.02283,,,,0.02311165
4308,0.029853813,,,,,,,,,,,,,,,,,0.02949,,,,0.029853813
4309,0.036788321,,,,,,,,,,,,,,,,,0.03634,,,,0.036788321
4310,0.041971485,,,,,,,,,,,,,,,,,0.04146,,,,0.041971485
4311,0.042275187,,,,,,,,,,,,,,,,,0.04176,,,,0.042275187
4312,0.04721539,,,,,,,,,,,,,,,,,0.04664,,,,0.04721539
4313,0.043955666,,,,,,,,,,,,,,,,,0.04342,,,,0.043955666
4314,0.031402689,,,,,,,,,,,,,,,,,0.03102,,,,0.031402689
4315,0.027343218,,,,,,,,,,,,,,,,,0.02701,,,,0.027343218
4316,0.024235344,,,,,,,,,,,,,,,,,0.02394,,,,0.024235344
4317,0.021502035,,,,,,,,,,,,,,,,,0.02124,,,,0.021502035
4318,0.01935588,,,,,,,,,,,,,,,,,0.01912,,,,0.01935588
4319,0.018414407,,,,,,,,,,,,,,,,,0.01819,,,,0.018414407
4320,0.016956642,,,,,,,,,,,,,,,,,0.01675,,,,0.016956642
4321,0.015903812,,,,,,,,,,,,,,,,,0.01571,,,,0.015903812
4322,0.015083819,,,,,,,,,,,,,,,,,0.0149,,,,0.015083819
4323,0.014597897,,,,,,,,,,,,,,,,,0.01442,,,,0.014597897
4324,0.014020865,,,,,,,,,,,,,,,,,0.01385,,,,0.014020865
4325,0.013362846,,,,,,,,,,,,,,,,,0.0132,,,,0.013362846
4326,0.014769995,,,,,,,,,,,,,,,,,0.01459,,,,0.014769995
4327,0.014820611,,,,,,,,,,,,,,,,,0.01464,,,,0.014820611
4328,0.016055662,,,,,,,,,,,,,,,,,0.01586,,,,0.016055662
4329,0.017523551,,,,,,,,,,,,,,,,,0.01731,,,,0.017523551
4330,0.018576381,,,,,,,,,,,,,,,,,0.01835,,,,0.018576381
4331,0.021623515,,,,,,,,,,,,,,,,,0.02136,,,,0.021623515
4332,0.026664952,,,,,,,,,,,,,,,,,0.02634,,,,0.026664952
4333,0.032313792,,,,,,,,,,,,,,,,,0.03192,,,,0.032313792
